scenario_id,leaf,tier1,tier2,review,reviewSupplement,reviewLabel,resourceCost_time,resourceCost_energy,expReward,competencyCards,axisDelta_requireCard,axisDelta_bonusPoint,axisDelta_note,finals_score,finals_grade,finals_item,finals_delegation,finals_knowledge,finals_awareness,finals_cut6Feedback,finals_replaySuggestion,finals_cardEarned,finals_humanCentricAxis,finals_humanCentricTag,finals_domainCards,finals_growthCard,finals_replayCardStatus,finals_expReward,finals_shortFeedback,finals_reportFeedback,finals_earnedCards,finals_adjustedScore,finals_adjustedType,finals_adjustedReason,finals_reportPathSummary,finals_cartoonCaption1,finals_cartoonCaption2,finals_cartoonCaption3,finals_cartoonCaption4,finals_cartoonCaption5,finals_reportReflection,finals_reportCardSummary,finals_reportStrengthTags,finals_reportGrowthTags
career,C2R1,C,C2,R1,"안정적이고 좋아 보이는 길은 정했지만, 내가 왜 그 방향에 관심을 가져야 하는지는 약한 진로탐구가 된다.",믿을 만한 사람이 추천했으니 그대로 제출한다,11,9,5,,,,,38,D,주변 추천 카드,0,-,주변 사람이 좋다고 한 길을 따라가 빠르게 정리했어요. 하지만 내 이유가 없어 안전해 보이는 말에 머물렀어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,주변 사람이 좋다고 한 길을 따라가 빠르게 정리했어요.,주변 사람이 좋다고 한 길을 따라가 빠르게 정리했어요. 하지만 내 이유가 없어 안전해 보이는 말에 머물렀어요.,,-15,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",안전한 길 먼저 보기 → 주변 추천 따라가기 → 그대로 진행하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,사람들이 안전하다고 말하는 길을 먼저 보았다.,주변 사람이 좋다고 한 길을 따라보았다.,주변 추천 + 경험 정합,그럴듯한 결과를 곧 내 진로처럼 받아들였다.,"추천은 빨랐지만, 내 경험과 맞는지 확인하는 과정이 부족했다.",회복력,,검토 필요
career,C2R2,C,C2,R2,"주변의 추천을 무시하지 않되, 내 경험과 맞는 부분과 맞지 않는 부분을 나누어 본 진로탐구가 된다.",추천받은 이유가 내 경험과 맞는지 다시 본다,14,12,7,비판적 사고,,,,55,D,경험 정합 카드,0,-,이상한 정보는 조금 확인했지만 외부 기준을 내 기준으로 바꾸지는 못했어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,이상한 정보는 조금 확인했지만 외부 기준을 내 기준으로 바꾸지는 못했어요.,이상한 정보는 조금 확인했지만 외부 기준을 내 기준으로 바꾸지는 못했어요.,분석력,-3,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,안전한 길 먼저 보기 → 주변 추천 따라가기 → 한 번 확인하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,사람들이 안전하다고 말하는 길을 먼저 보았다.,주변 사람이 좋다고 한 길을 따라보았다.,주변 추천 + 경험 정합,AI가 한 부분과 내가 판단한 부분을 나눴다.,"진로 추천은 출발점이고, 내 기준으로 다시 고를 때 의미가 생긴다.",회복력,,직접 근거 보강
career,C2R3,C,C2,R3,"남의 추천을 그대로 받아들이지 않고, 내가 직접 확인해볼 작은 행동으로 바꾼 진로탐구가 된다.",AI에게 추천 방향을 확인할 작은 활동을 제안하게 한 뒤 하나를 고른다,19,16,10,진로탐색;자기성찰;자기검증;비판적 사고,자기검증,5,친구 말과 자기 경험을 갈라 놓고 자기 자리를 회수하는 자리 — 자기검증 카드와 강한 매칭,68,C,AI 검수 행동 카드,0,-,추천받은 길을 내 관심과 걱정에 비춰 다시 봤어요. 남의 기준에서 출발했지만 내 질문을 조금 되찾았어요.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,true,성찰하기,윤리적 사고,자기이해;분석력,,,16,추천받은 길을 내 관심과 걱정에 비춰 다시 봤어요.,추천받은 길을 내 관심과 걱정에 비춰 다시 봤어요. 남의 기준에서 출발했지만 내 질문을 조금 되찾았어요.,"탐색력, 자기이해, 검토력, 분석력",2,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,안전한 길 먼저 보기 → 주변 추천 따라가기 → 깊게 확인하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,사람들이 안전하다고 말하는 길을 먼저 보았다.,주변 사람이 좋다고 한 길을 따라보았다.,주변 추천 + 경험 정합,내가 더 배워야 할 부분을 하나 골랐다.,"진로 추천은 출발점이고, 내 기준으로 다시 고를 때 의미가 생긴다.",[성찰하기] 사회·관계적 사고 · 자기이해 · 소통력,"사회·관계적 사고;자기이해, 소통력",직접 근거 보강
career,C3R1,C,C3,R1,"안전해 보이는 선택은 모였지만, 내가 실제로 확인한 내용보다 들은 말과 순위에 기대는 진로탐구가 된다.",순위나 안정성만 보고 진로를 정한다,12,10,1,,,,,40,D,안전 라벨 카드,0,-,인기 학과와 자격증을 먼저 찾아 안정적인 모양은 생겼어요. 하지만 내가 왜 그 길을 볼지는 비어 있었어요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,인기 학과와 자격증을 먼저 찾아 안정적인 모양은 생겼어요.,인기 학과와 자격증을 먼저 찾아 안정적인 모양은 생겼어요. 하지만 내가 왜 그 길을 볼지는 비어 있었어요.,,-16,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",안전한 길 먼저 보기 → 인기·안정 길 보기 → 그대로 진행하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,사람들이 안전하다고 말하는 길을 먼저 보았다.,인기 학과나 안정적인 길을 먼저 보았다.,안전한 길 + 실제 내용 확인,그럴듯한 결과를 곧 내 진로처럼 받아들였다.,"추천은 빨랐지만, 내 경험과 맞는지 확인하는 과정이 부족했다.",회복력,,검토 필요
career,C3R2,C,C3,R2,이름이나 순위가 아니라 실제 공부 내용과 일의 모습을 확인해본 진로탐구가 된다.,그 학과나 자격증에서 실제로 배우고 하는 일을 찾아본다,15,13,2,,,,,56,D,실제 공부 카드,0,-,낯선 라벨과 이상한 정보를 일부 확인했어요. 이름은 알게 됐지만 실제로 해볼 경험은 아직 약해요.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,true,,,,회복력,도전력 후보,8,낯선 라벨과 이상한 정보를 일부 확인했어요.,낯선 라벨과 이상한 정보를 일부 확인했어요. 이름은 알게 됐지만 실제로 해볼 경험은 아직 약해요.,,-4,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,안전한 길 먼저 보기 → 인기·안정 길 보기 → 한 번 확인하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,사람들이 안전하다고 말하는 길을 먼저 보았다.,인기 학과나 안정적인 길을 먼저 보았다.,안전한 길 + 실제 내용 확인,AI가 한 부분과 내가 판단한 부분을 나눴다.,"진로 추천은 출발점이고, 내 기준으로 다시 고를 때 의미가 생긴다.",회복력,,직접 근거 보강
career,C3R3,C,C3,R3,"AI의 질문을 통해 겉으로 안전해 보이는 길을 다시 살펴보고, 내가 먼저 확인해볼 경험을 남긴 진로탐구가 된다.","AI에게 학과 이름과 실제 공부 내용이 다른 부분, 자격증보다 먼저 해볼 경험을 묻게 한다",20,17,4,,,,,70,C,AI 검수 학과 카드,0,-,라벨과 실제의 거리를 확인하고 먼저 해볼 경험을 남겼어요. 출발은 외부 기준이었지만 내 판단으로 돌아올 실마리는 생겼어요.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,true,성찰하기,비판적 사고,탐색력;분석력,,,16,라벨과 실제의 거리를 확인하고 먼저 해볼 경험을 남겼어요.,라벨과 실제의 거리를 확인하고 먼저 해볼 경험을 남겼어요. 출발은 외부 기준이었지만 내 판단으로 돌아올 실마리는 생겼어요.,,2,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,안전한 길 먼저 보기 → 인기·안정 길 보기 → 깊게 확인하기,AI 시대의 진로를 고민해야 하는 상황이 생겼다.,사람들이 안전하다고 말하는 길을 먼저 보았다.,인기 학과나 안정적인 길을 먼저 보았다.,안전한 길 + 실제 내용 확인,내가 더 배워야 할 부분을 하나 골랐다.,"진로 추천은 출발점이고, 내 기준으로 다시 고를 때 의미가 생긴다.",[성찰하기] 비판적 사고 · 분석력 · 탐색력,"비판적 사고;분석력, 탐색력",직접 근거 보강
studyplan,A1R1,A,A1,R1,"공부가 바로 시작되지만, 왜 틀렸는지 확인하지 않아 같은 단원 안에서도 무엇을 먼저 봐야 하는지는 애매하게 남는다.",약한 단원을 찾았으니 그대로 공부를 시작한다,20,17,25,학습설계;시간관리,,,,80,B,약점 자가 점검 카드,+,++,문제를 풀어 약한 단원은 보였어요. 다만 바로 시작해 왜 틀렸는지와 우선순위는 아직 흐릿해요.,"좋은 출발과 확인이 있었지만, 직접 풀이와 오답 정리가 더해지면 더 좋아져요.",다시 해본다면 틀린 이유를 직접 분석하고 공부 순서를 다시 잡아 보세요.,true,융합하기,문제해결적 사고,학습력,,,26,문제를 풀어 약한 단원은 보였어요.,문제를 풀어 약한 단원은 보였어요. 다만 바로 시작해 왜 틀렸는지와 우선순위는 아직 흐릿해요.,학습력,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 약한 단원 찾기 → 그대로 진행하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,문제를 풀어 약한 단원을 찾았다.,약한 단원 목록 — 문제로 확인한 자리,깔끔한 계획이나 자료를 그대로 따르기로 했다.,"AI 자료를 그대로 외우지 않고, 실제 문제 풀이로 이해를 확인했다.",[융합하기] 문제해결적 사고 · 학습력 · 분석력,"문제해결적 사고;학습력, 분석력",검토 필요
studyplan,A1R2,A,A1,R2,"단순히 많이 틀린 단원이 아니라, 개념을 몰라서 틀린 문제와 실수로 틀린 문제를 나누어 공부 순서를 조정한 계획이 된다.",왜 틀렸는지 다시 보고 공부할 순서를 고친다,23,20,27,학습설계;시간관리;검수능력,,,,88,A,약점 자가 점검 카드,+,++,빠진 단원과 무리한 일정을 고치며 공부 순서가 더 현실적이 됐어요. 오답까지 보면 더 정확해져요.,자기 기준으로 공부 자료와 약점을 확인해 꽤 단단한 공부 방향을 만들었어요.,다시 해본다면 오답 이유까지 정리해 공부 순서를 더 선명하게 만들어 보세요.,true,융합하기,문제해결적 사고,학습력;검토력,,,30,빠진 단원과 무리한 일정을 고치며 공부 순서가 더 현실적이 됐어요.,빠진 단원과 무리한 일정을 고치며 공부 순서가 더 현실적이 됐어요. 오답까지 보면 더 정확해져요.,"학습력, 검토력",0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 약한 단원 찾기 → 한 번 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,문제를 풀어 약한 단원을 찾았다.,약한 단원 목록 — 문제로 확인한 자리,시험 범위와 문제집에 맞는지 직접 확인했다.,"AI 자료를 그대로 외우지 않고, 실제 문제 풀이로 이해를 확인했다.",[융합하기] 문제해결적 사고 · 학습력 · 분석력 · 검토력,"문제해결적 사고;학습력, 분석력, 검토력",확장 가능
studyplan,A1R3,A,A1,R3,"AI가 오답을 묶어주는 도움은 받았지만, 마지막에는 내가 실제로 이해가 부족한 부분을 확인하고 공부 순서를 고른 계획이 된다.",AI에게 틀린 문제 유형을 묶어 달라고 한 뒤 내가 공부 순서를 고른다,28,24,30,학습설계;시간관리;학습전략;자기검증,자기검증,5,자기 약점을 직접 짚고 끝까지 확인하는 자리 — 자기검증 카드와 강한 매칭,97,S,메타 공부 카드,+,++,내 오답과 남은 시간을 기준으로 우선순위를 다시 잡았어요. 내가 모르는 것을 아는 데서 공부 계획이 시작됐어요.,직접 확인한 약점과 깊은 검토가 이어져 공부 방향이 매우 분명해졌어요.,다시 해본다면 같은 공부 전략을 다른 과목에도 적용해 보세요.,true,융합하기,문제해결적 사고,학습력,,,30,내 오답과 남은 시간을 기준으로 우선순위를 다시 잡았어요.,내 오답과 남은 시간을 기준으로 우선순위를 다시 잡았어요. 내가 모르는 것을 아는 데서 공부 계획이 시작됐어요.,"학습력, 검토력",0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 약한 단원 찾기 → 깊게 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,문제를 풀어 약한 단원을 찾았다.,약한 단원 목록 — 문제로 확인한 자리,직접 풀어보며 이해가 부족한 부분을 확인했다.,"AI 자료를 그대로 외우지 않고, 실제 문제 풀이로 이해를 확인했다.",[융합하기] 문제해결적 사고 · 학습력 · 분석력 · 검토력,"문제해결적 사고;학습력, 분석력, 검토력",확장 가능
studyplan,A2R1,A,A2,R1,"모르는 것처럼 느껴지는 단원부터 시작하지만, 실제로 어려운 단원인지 단지 낯선 단원인지는 확인하지 못한 공부 계획이 된다.",표시한 단원부터 바로 공부한다,17,14,18,학습설계;학습전략,,,,76,B,약점 + AI 점만 닿기 카드,+,++,시험 범위에서 아는 것과 모르는 것을 나눴어요. 다만 바로 시작해 실제 문제에서 약한 부분은 덜 확인됐어요.,"공부 방향은 잡았지만, 실제로 풀고 틀린 이유를 확인하는 과정이 더 필요해요.",다시 해본다면 AI 자료보다 먼저 실제 문제를 풀어 약점을 확인해 보세요.,true,융합하기,문제해결적 사고,학습력,,,22,시험 범위에서 아는 것과 모르는 것을 나눴어요.,시험 범위에서 아는 것과 모르는 것을 나눴어요. 다만 바로 시작해 실제 문제에서 약한 부분은 덜 확인됐어요.,학습력,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 아는 것 나누기 → 그대로 진행하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,시험 범위에서 아는 것과 모르는 것을 나눴다.,범위표 분류 — 한눈에 본 시험 범위,깔끔한 계획이나 자료를 그대로 따르기로 했다.,"계획이나 요약은 생겼지만, 내 약점에 맞는지 확인하지 못했다.",[융합하기] 문제해결적 사고 · 학습력 · 자료판단력,"문제해결적 사고;학습력, 자료판단력",검토 필요
studyplan,A2R2,A,A2,R2,"내가 어렵다고 느낀 단원을 문제로 확인하면서, 실제 약점에 더 가까운 공부 계획이 된다.",표시한 단원이 정말 어려운지 문제를 조금 풀어본다,20,17,20,학습설계;학습전략;검수능력,,,,84,B,AI 학습 도구 활용 카드,+,++,빠진 단원과 무리한 일정을 고치며 범위표가 공부 계획으로 가까워졌어요.,"좋은 출발과 확인이 있었지만, 직접 풀이와 오답 정리가 더해지면 더 좋아져요.",다시 해본다면 틀린 이유를 직접 분석하고 공부 순서를 다시 잡아 보세요.,true,융합하기,문제해결적 사고,학습력,,,22,빠진 단원과 무리한 일정을 고치며 범위표가 공부 계획으로 가까워졌어요.,빠진 단원과 무리한 일정을 고치며 범위표가 공부 계획으로 가까워졌어요.,"학습력, 검토력",0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 아는 것 나누기 → 한 번 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,시험 범위에서 아는 것과 모르는 것을 나눴다.,범위표 분류 — 한눈에 본 시험 범위,시험 범위와 문제집에 맞는지 직접 확인했다.,공부 계획은 내가 모르는 것을 확인할 때 내 것이 된다.,[융합하기] 문제해결적 사고 · 학습력 · 자료판단력,"문제해결적 사고;학습력, 자료판단력",확장 가능
studyplan,A2R3,A,A2,R3,"AI 설명으로 핵심 개념의 윤곽을 잡고, 실제 문제를 풀어보며 이해 여부를 확인하는 공부 계획이 된다.",AI에게 표시한 단원의 핵심 개념을 물어본 뒤 문제로 확인한다,25,21,23,학습설계;학습전략;검수능력;자기검증,,,,92,A,메타 공부 카드,+,++,범위표와 내 오답을 함께 보며 우선순위를 다시 잡았어요. 공부할 목록이 내 약점에 더 가까워졌어요.,자기 기준으로 공부 자료와 약점을 확인해 꽤 단단한 공부 방향을 만들었어요.,다시 해본다면 오답 이유까지 정리해 공부 순서를 더 선명하게 만들어 보세요.,true,융합하기,문제해결적 사고,학습력;검토력,,,26,범위표와 내 오답을 함께 보며 우선순위를 다시 잡았어요.,범위표와 내 오답을 함께 보며 우선순위를 다시 잡았어요. 공부할 목록이 내 약점에 더 가까워졌어요.,"학습력, 검토력",0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 아는 것 나누기 → 깊게 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,시험 범위에서 아는 것과 모르는 것을 나눴다.,범위표 분류 — 한눈에 본 시험 범위,직접 풀어보며 이해가 부족한 부분을 확인했다.,"AI 자료를 그대로 외우지 않고, 실제 문제 풀이로 이해를 확인했다.",[융합하기] 문제해결적 사고 · 학습력 · 자료판단력 · 검토력,"문제해결적 사고;학습력, 자료판단력, 검토력",확장 가능
studyplan,A3R1,A,A3,R1,"내가 느끼는 자신감에 맞춘 계획은 만들어지지만, 실제 점수나 문제 풀이와 어긋나는 부분이 남을 수 있다.",자신 있는 과목과 약한 과목을 감으로 나눠 그대로 계획한다,19,16,12,학습설계,,,,78,B,고른 시간표 카드,++,++,자신감과 실제 풀이를 비교해 착각을 줄일 단서가 생겼어요. 다만 바로 시작해 시간 배분은 덜 조정됐어요.,"좋은 출발과 확인이 있었지만, 직접 풀이와 오답 정리가 더해지면 더 좋아져요.",다시 해본다면 틀린 이유를 직접 분석하고 공부 순서를 다시 잡아 보세요.,true,융합하기,문제해결적 사고,학습력,,도전력 후보,8,자신감과 실제 풀이를 비교해 착각을 줄일 단서가 생겼어요.,자신감과 실제 풀이를 비교해 착각을 줄일 단서가 생겼어요. 다만 바로 시작해 시간 배분은 덜 조정됐어요.,학습력,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 자신감과 풀이 비교하기 → 그대로 진행하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,자신감과 실제 문제 풀이를 비교했다.,자신감 vs 실제 — 감의 어긋남 점검,깔끔한 계획이나 자료를 그대로 따르기로 했다.,"계획이나 요약은 생겼지만, 내 약점에 맞는지 확인하지 못했다.",회복력,,검토 필요
studyplan,A3R2,A,A3,R2,"기분이나 감이 아니라 실제 문제 풀이 결과를 반영해, 공부 시간을 더 현실적으로 나눈 계획이 된다.",자신감과 실제 결과가 다른 과목의 시간을 다시 조정한다,22,19,14,학습설계;시간관리,,,,86,A,시간 다시 나눔 카드,++,++,자신감과 실제 풀이가 다른 부분을 확인했어요. 공부 계획이 기분보다 근거에 가까워졌어요.,자기 기준으로 공부 자료와 약점을 확인해 꽤 단단한 공부 방향을 만들었어요.,다시 해본다면 오답 이유까지 정리해 공부 순서를 더 선명하게 만들어 보세요.,true,융합하기,문제해결적 사고,학습력,,,16,자신감과 실제 풀이가 다른 부분을 확인했어요.,자신감과 실제 풀이가 다른 부분을 확인했어요. 공부 계획이 기분보다 근거에 가까워졌어요.,학습력,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 자신감과 풀이 비교하기 → 한 번 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,자신감과 실제 문제 풀이를 비교했다.,자신감 vs 실제 — 감의 어긋남 점검,시험 범위와 문제집에 맞는지 직접 확인했다.,공부 계획은 내가 모르는 것을 확인할 때 내 것이 된다.,[융합하기] 문제해결적 사고 · 학습력 · 자기이해,"문제해결적 사고;학습력, 자기이해",직접 근거 보강
studyplan,A3R3,A,A3,R3,"AI가 시간 배분을 제안하지만, 내가 실제 일정과 약점을 보고 다시 조정한 공부 계획이 된다.",AI에게 과목별 자신감과 문제 풀이 결과를 함께 넣고 시간 배분을 제안받은 뒤 내가 조정한다,27,23,17,학습설계;시간관리;자기성찰;검수능력,자기성찰,5,균등 계획 안에서 자기 약점이 어디인지 다시 묶어 보는 자리 — 자기성찰 카드와 강한 매칭,96,S,약점 다시 보기 카드,++,++,"자신감, 실제 오답, 남은 시간을 함께 보며 다시 배치했어요. 공부 계획이 내 상태를 더 정확히 반영했어요.",직접 확인한 약점과 깊은 검토가 이어져 공부 방향이 매우 분명해졌어요.,다시 해본다면 같은 공부 전략을 다른 과목에도 적용해 보세요.,true,융합하기,문제해결적 사고,학습력;검토력,,,22,"자신감, 실제 오답, 남은 시간을 함께 보며 다시 배치했어요.","자신감, 실제 오답, 남은 시간을 함께 보며 다시 배치했어요. 공부 계획이 내 상태를 더 정확히 반영했어요.","학습력, 자기이해, 검토력",0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",내 실력 확인하기 → 자신감과 풀이 비교하기 → 깊게 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",먼저 내가 아는 것과 모르는 것을 확인했다.,자신감과 실제 문제 풀이를 비교했다.,자신감 vs 실제 — 감의 어긋남 점검,직접 풀어보며 이해가 부족한 부분을 확인했다.,공부 계획은 내가 모르는 것을 확인할 때 내 것이 된다.,[융합하기] 문제해결적 사고 · 학습력 · 자기이해,"문제해결적 사고;학습력, 자기이해",확장 가능
studyplan,B1R1,B,B1,R1,"보기 좋은 계획표는 생겼지만, 내가 실제로 할 수 없는 시간이나 이미 아는 내용까지 그대로 포함된 공부 계획이 된다.",계획표가 완성됐으니 그대로 따른다,7,5,8,,,,,28,D,,-,0,AI가 2주 계획표를 빠르게 만들었지만 그대로 시작해 내 시험 범위와 약점은 거의 반영되지 않았어요.,빠른 자료나 남의 계획에 기대어 내 공부 과정이 부족했어요. 다시 내 약점부터 확인해 보세요.,다시 해본다면 남의 계획이나 AI 자료를 보기 전에 내가 모르는 단원부터 확인해 보세요.,true,,,,회복력,도전력 후보,8,AI가 2주 계획표를 빠르게 만들었지만 그대로 시작해 내 시험 범위와 약점은 거의 반영되지 않았어요.,AI가 2주 계획표를 빠르게 만들었지만 그대로 시작해 내 시험 범위와 약점은 거의 반영되지 않았어요.,,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",AI로 공부 돕기 → AI 계획표 받기 → 그대로 진행하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",AI의 도움으로 공부 준비를 시작했다.,AI에게 2주 공부 계획표를 받았다.,AI 계획표 + 내 범위·시간 정합,깔끔한 계획이나 자료를 그대로 따르기로 했다.,"계획이나 요약은 생겼지만, 내 약점에 맞는지 확인하지 못했다.",회복력,,검토 필요
studyplan,B1R2,B,B1,R2,"AI가 만든 틀을 바탕으로 하되, 내 시험 범위와 생활 시간에 맞게 조정한 공부 계획이 된다.",내 시험 범위와 실제 가능한 시간을 보고 고친다,10,8,10,,비판적 사고,5,AI 일반 공부법에 자기 약점이 없다는 것을 발견하는 자리 — 비판적 사고 카드와 강한 매칭,45,D,,-,0,빠진 과목과 무리한 일정은 조금 고쳤어요. 그래도 계획표의 기준은 아직 AI가 만든 평균 학생에 가까워요.,빠른 자료나 남의 계획에 기대어 내 공부 과정이 부족했어요. 다시 내 약점부터 확인해 보세요.,다시 해본다면 남의 계획이나 AI 자료를 보기 전에 내가 모르는 단원부터 확인해 보세요.,true,,,,회복력,도전력 후보,8,빠진 과목과 무리한 일정은 조금 고쳤어요.,빠진 과목과 무리한 일정은 조금 고쳤어요. 그래도 계획표의 기준은 아직 AI가 만든 평균 학생에 가까워요.,,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",AI로 공부 돕기 → AI 계획표 받기 → 한 번 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",AI의 도움으로 공부 준비를 시작했다.,AI에게 2주 공부 계획표를 받았다.,AI 계획표 + 내 범위·시간 정합,시험 범위와 문제집에 맞는지 직접 확인했다.,공부 계획은 내가 모르는 것을 확인할 때 내 것이 된다.,회복력,,직접 근거 보강
studyplan,B1R3,B,B1,R3,"AI가 계획의 무리한 부분을 표시해주고, 내가 실제로 할 수 있는 수준으로 줄인 공부 계획이 된다.",AI에게 계획이 너무 빡빡하거나 비어 있는 부분을 표시하게 한 뒤 내가 줄인다,15,12,12,,,,,58,D,남의 공부법 경고 카드,-,0,처음부터 다시 보며 내 약점이 빠졌다는 걸 발견했어요. 고칠 방향은 보였지만 오답과 범위를 더 넣어야 해요.,빠른 자료나 남의 계획에 기대어 내 공부 과정이 부족했어요. 다시 내 약점부터 확인해 보세요.,다시 해본다면 남의 계획이나 AI 자료를 보기 전에 내가 모르는 단원부터 확인해 보세요.,true,,,,회복력,도전력 후보,8,처음부터 다시 보며 내 약점이 빠졌다는 걸 발견했어요.,처음부터 다시 보며 내 약점이 빠졌다는 걸 발견했어요. 고칠 방향은 보였지만 오답과 범위를 더 넣어야 해요.,,0,단계 점수 재산정,"시험공부는 학생이 직접 풀고, 약점을 확인하고, 오답과 범위를 다시 보는 과정이 핵심이라는 기준으로 단계 점수를 재산정함.",AI로 공부 돕기 → AI 계획표 받기 → 깊게 확인하기,"시험 2주 전, 무엇부터 공부할지 정해야 했다.",AI의 도움으로 공부 준비를 시작했다.,AI에게 2주 공부 계획표를 받았다.,AI 계획표 + 내 범위·시간 정합,직접 풀어보며 이해가 부족한 부분을 확인했다.,공부 계획은 내가 모르는 것을 확인할 때 내 것이 된다.,회복력,,직접 근거 보강
