시나리오 ID,시나리오 타이틀,상황,시나리오 의도,시나리오 메시지,leaf 좌표,1차 선택,1차 의도,1차 메시지,시간,에너지,위임,도메인,기본점수,추가점수,더 자세히 선택,더 자세히 의도,더 자세히 메시지,검토 선택,검토 의도,검토 학생 나레티브,점수,합산점수,매칭 그룹,직접 매칭 카드,직접 매칭 보너스,직접 매칭 노트,획득 역량카드,EXP 보상,[검수참고] results.text,[검수참고] results.summary,[검수참고] results.lesson,최종점수,최종등급,[검수참고] finals.item,[검수참고] finals.awareness,최종보정점수,최종보정유형,최종보정사유,CUT6 보정 피드백,리플레이 제안,등급컷_95_85_75_60,카드획득여부,인간중심 축,획득 인간중심역량,획득 도메인카드,카드 지급 메모,획득 성장카드,리플레이 카드상태
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C1R1,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",2,1,-,-,10,-10,C1. 유튜브나 뉴스에서 본 유망한 길을 찾아본다,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",R1. 그대로 제출,검토를 건너뛰었다 — 추천이 내 질문과 경험에 맞는지 확인하지 못했다.,"유행하고 중요해 보이는 주제는 담겼지만, 내 관심보다 바깥의 목소리를 따라간 느낌이 강한 진로탐구가 된다.",10,28,인식·해석,,,,"직업이해, 진로탐색, 자기성찰",8,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",미디어 정보 + 빈틈 점검,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,18,D,미디어 따라간 카드,유행과 뉴스가 진로탐구의 자리를 차지했다.,-10,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,D,Y,,,,"D 경로: 회복력 지급. 결과 화면에서 다시 도전해 볼지 묻고, 리플레이 선택 시 도전력 후보로 표시.",회복력,도전력 후보
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C1R2,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",5,4,+,+,10,-10,C1. 유튜브나 뉴스에서 본 유망한 길을 찾아본다,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",R2. 한 번 읽고 이상한 곳만 표시,그럴듯한 추천과 내가 실제로 끌리는 방향을 나눴다.,"좋은 말만 따라가지 않고, 그 일이 가진 가능성과 어려움을 함께 살펴본 진로탐구가 된다.",18,36,인식·해석,,,,"직업이해, 진로탐색, 자기성찰, 비판적 사고",8,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",미디어 정보 + 빈틈 점검,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,38,D,근거와 어려움 카드,좋은 말만 따라가지 않고 가능성과 어려움을 같이 봤다.,2,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,D,Y,,,,"D 경로: 회복력 지급. 결과 화면에서 다시 도전해 볼지 묻고, 리플레이 선택 시 도전력 후보로 표시.",회복력,도전력 후보
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C1R3,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",15,11,++,++,10,-10,C1. 유튜브나 뉴스에서 본 유망한 길을 찾아본다,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",R3. 내 질문과 경험에 비춰 다시 확인,내 질문과 경험에 비춰 추천을 다시 확인했다.,"바깥 정보의 빈틈을 AI로 점검하고, 내가 더 확인해야 할 질문을 남긴 진로탐구가 된다.",30,48,인식·해석,진로탐색,5,사례를 거름 삼아 자기 강점·걱정과 비교해 진로 기준을 세우는 자리 — 진로탐색 카드와 강한 매칭,"직업이해, 진로탐색, 정보분석, 자기성찰, 자기검증",16,"영상이나 뉴스에서 좋다고 한 직업, 산업, 기술 분야를 바탕으로 진로탐구 초안이 만들어진다. 사회적으로 중요해 보이는 주제는 잡혔지만, 왜 그것이 나에게 중요한지는 아직 약하다.",미디어 정보 + 빈틈 점검,미디어 추천을 따라갔다 — 빈틈과 위험도 같이 봐야 한다.,60,C,AI 빈틈 점검 카드,AI가 미디어의 빈틈을 짚어 내가 확인할 질문이 남았다.,12,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,C,Y,성찰하기,비판적 사고,"자료판단력, 검토력",최종점수 60점 경로: 인간중심역량 1종과 도메인/성장 2종 지급.,,
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C2R1,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",2,1,-,0,10,5,"C2. 부모님, 친구, 선생님이 좋다고 한 길을 따라본다",주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",R1. 그대로 제출,검토를 건너뛰었다 — 추천이 내 질문과 경험에 맞는지 확인하지 못했다.,"안정적이고 좋아 보이는 길은 정했지만, 내가 왜 그 방향에 관심을 가져야 하는지는 약한 진로탐구가 된다.",10,43,인식·해석 / 표현·소통,,,,,8,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",주변 추천 + 경험 정합,주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,28,D,주변 추천 카드,믿을 만한 추천이지만 내 관심은 약하다.,-15,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,D,Y,,,,"D 경로: 회복력 지급. 결과 화면에서 다시 도전해 볼지 묻고, 리플레이 선택 시 도전력 후보로 표시.",회복력,도전력 후보
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C2R2,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",3,3,+,+,10,5,"C2. 부모님, 친구, 선생님이 좋다고 한 길을 따라본다",주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",R2. 한 번 읽고 이상한 곳만 표시,그럴듯한 추천과 내가 실제로 끌리는 방향을 나눴다.,"주변의 추천을 무시하지 않되, 내 경험과 맞는 부분과 맞지 않는 부분을 나누어 본 진로탐구가 된다.",18,51,인식·해석 / 표현·소통,,,,비판적 사고,8,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",주변 추천 + 경험 정합,주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,48,D,경험 정합 카드,주변 추천을 내 경험과 맞춰 나눠 봤다.,-3,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,D,Y,,,,"D 경로: 회복력 지급. 결과 화면에서 다시 도전해 볼지 묻고, 리플레이 선택 시 도전력 후보로 표시.",회복력,도전력 후보
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C2R3,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",13,10,++,+,10,5,"C2. 부모님, 친구, 선생님이 좋다고 한 길을 따라본다",주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",R3. 내 질문과 경험에 비춰 다시 확인,내 질문과 경험에 비춰 추천을 다시 확인했다.,"남의 추천을 그대로 받아들이지 않고, 내가 직접 확인해볼 작은 행동으로 바꾼 진로탐구가 된다.",30,63,인식·해석 / 표현·소통,자기검증,5,친구 말과 자기 경험을 갈라 놓고 자기 자리를 회수하는 자리 — 자기검증 카드와 강한 매칭,"진로탐색, 자기성찰, 자기검증, 비판적 사고",16,"주변 사람이 추천한 직업, 학과, 공부 방향을 바탕으로 진로탐구 초안이 만들어진다. 추천의 이유는 있지만, 그것이 내 경험과 맞는지는 아직 확인되지 않았다.",주변 추천 + 경험 정합,주변 추천을 따랐다 — 추천이 내 경험과 맞는지가 자리다.,65,C,AI 검수 행동 카드,AI가 추천 확인할 작은 활동을 제안해 행동으로 옮길 자리가 생겼다.,2,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,C,Y,성찰하기,사회·관계적 사고,"자기이해, 소통력",최종점수 65점 경로: 인간중심역량 1종과 도메인/성장 2종 지급.,,
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C3R1,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",2,1,-,-,10,0,"C3. 인기 학과나 자격증, 안정적인 길을 먼저 찾아본다",안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",R1. 그대로 제출,검토를 건너뛰었다 — 추천이 내 질문과 경험에 맞는지 확인하지 못했다.,"안전해 보이는 선택은 모였지만, 내가 실제로 확인한 내용보다 들은 말과 순위에 기대는 진로탐구가 된다.",10,38,인식·해석 / 자기성찰,,,,,8,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",안전한 길 + 실제 내용 확인,안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,22,D,안전 라벨 카드,순위와 안정성만으로 진로를 정해 실제 내용은 흐리다.,-16,근거/검토 부족 페널티,"검토, 근거 확인, 자기 기준 형성이 부족한 경로.",이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,D,Y,,,,"D 경로: 회복력 지급. 결과 화면에서 다시 도전해 볼지 묻고, 리플레이 선택 시 도전력 후보로 표시.",회복력,도전력 후보
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C3R2,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",5,4,+,+,10,0,"C3. 인기 학과나 자격증, 안정적인 길을 먼저 찾아본다",안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",R2. 한 번 읽고 이상한 곳만 표시,그럴듯한 추천과 내가 실제로 끌리는 방향을 나눴다.,이름이나 순위가 아니라 실제 공부 내용과 일의 모습을 확인해본 진로탐구가 된다.,18,46,인식·해석 / 자기성찰,,,,,8,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",안전한 길 + 실제 내용 확인,안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,42,D,실제 공부 카드,학과 이름이 아니라 실제 공부와 일의 모습을 봤다.,-4,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,이번 결과는 부족했던 과정을 알아차리는 출발점이에요. 다시 시도하며 내 기준과 확인 과정을 세워 볼 수 있어요.,다시 해본다면 빠른 결과보다 내가 직접 확인할 수 있는 자료나 경험에서 시작해 보세요.,D,Y,,,,"D 경로: 회복력 지급. 결과 화면에서 다시 도전해 볼지 묻고, 리플레이 선택 시 도전력 후보로 표시.",회복력,도전력 후보
career,AI 시대에 내 진로는?,"학기 말 진로 상담을 앞두고 머릿속이 복잡해졌다. AI 때문에 일자리가 사라진다는 말도 들리고, 영어 공부도 실시간 번역이 되면 굳이 해야 하는지 헷갈린다. 어떤 직업이 살아남을지 모르겠고, AI를 안 쓰면 나만 뒤처지는 건 아닌지 걱정된다.",자기 미래의 길을 AI 추천과 자기 탐색 사이에서 고르는 회기. 진로탐색·정보분석·직업이해 자리.,미래가 불안해도 마지막 판단은 내가 해야 한다.,C3R3,C. 사람들이 말하는 안전한 길을 찾아본다,외부 기준을 따라갔다 — 바깥의 좋은 말이 내 확인 없이 들어오면 안전해 보이는 보고서가 된다.,"부모님, 친구, 선생님, 유튜브, 뉴스, 인기 학과, 자격증처럼 바깥에서 좋아 보이는 기준을 따라가보는 길이다.",15,11,++,+,10,0,"C3. 인기 학과나 자격증, 안정적인 길을 먼저 찾아본다",안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",R3. 내 질문과 경험에 비춰 다시 확인,내 질문과 경험에 비춰 추천을 다시 확인했다.,"AI의 질문을 통해 겉으로 안전해 보이는 길을 다시 살펴보고, 내가 먼저 확인해볼 경험을 남긴 진로탐구가 된다.",30,58,인식·해석 / 자기성찰,,,,,16,"인기 학과 순위, AI 시대에 필요하다는 자격증, 안정적이라고 알려진 직업들을 모은 진로탐구 초안이 만들어진다. 안전해 보이는 정보는 많지만, 실제로 무엇을 배우고 어떤 일을 하는지는 흐릴 수 있다.",안전한 길 + 실제 내용 확인,안전한 길을 모았다 — 이름이 아니라 실제 공부와 일을 봐야 한다.,60,C,AI 검수 학과 카드,AI 질문으로 라벨과 실제의 거리를 짚고 먼저 해볼 경험을 남겼다.,2,합산 유지 또는 미세 조정,단계별 선택의 의미가 최종 결과에 거의 그대로 반영된 경로.,출발은 했지만 중요한 확인 과정이 일부 비어 있어요. 다음에는 내가 책임질 수 있는 근거를 더 남겨 보세요.,다시 해본다면 그대로 진행하기 전에 이상한 부분을 표시하거나 처음부터 다시 확인해 보세요.,C,Y,성찰하기,비판적 사고,"분석력, 탐색력",최종점수 60점 경로: 인간중심역량 1종과 도메인/성장 2종 지급.,,
studyplan,시험 2주 전 — 공부를 어떻게,"중간고사가 2주 앞으로 다가왔다. 시험 과목은 5개이고, 자신 있는 과목은 2개 정도다. 나머지 과목은 어디부터 공부해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있다. 계획표를 먼저 짜야 할 것 같지만, 내가 무엇을 알고 무엇을 모르는지부터 헷갈린다.",시험 학습을 AI 보조와 자기 페이스 사이에서 짜는 회기. 학습설계·시간관리·학습전략 자리.,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,A1R1,A. 먼저 내 실력을 확인한다,내 약점부터 봤다 — 시험 준비는 모르는 자리에서 시작한다.,문제를 풀거나 시험 범위를 보며 내가 아는 것과 모르는 것을 먼저 확인하는 길이다.,2,1,++,++,10,25,A1. 문제를 조금 풀어보고 약한 단원을 찾는다,문제로 약한 단원을 찾았다 — 막연한 불안이 구체적 단원으로 보인다.,"문제를 조금 풀어본 뒤, 틀린 문제가 많은 단원과 헷갈리는 개념이 표시된 간단한 약점 목록이 만들어진다. 아직 정확한 공부 순서는 정리되지 않았지만, 막연한 불안이 구체적인 단원으로 보이기 시작한다.",R1. 그대로 진행,검토를 건너뛰었다 — 계획이 내 시험 범위와 약점에 맞는지 확인하지 못했다.,"공부가 바로 시작되지만, 왜 틀렸는지 확인하지 않아 같은 단원 안에서도 무엇을 먼저 봐야 하는지는 애매하게 남는다.",10,70,실천·설계 / 자기성찰,,,,"학습설계, 시간관리",26,"문제를 조금 풀어본 뒤, 틀린 문제가 많은 단원과 헷갈리는 개념이 표시된 간단한 약점 목록이 만들어진다. 아직 정확한 공부 순서는 정리되지 않았지만, 막연한 불안이 구체적인 단원으로 보이기 시작한다.",약한 단원 목록 — 문제로 확인한 자리,문제로 약한 단원을 찾았다 — 막연한 불안이 구체적 단원으로 보인다.,89,A,약점 자가 점검 카드,내가 뭘 모르는지 보이자 공부할 순서가 생겼다.,19,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,"좋은 방향의 선택이 많았고, 한두 지점을 더 확인하면 더 단단해질 수 있어요.",다시 해본다면 마지막 확인을 한 단계 더 깊게 해 보세요.,A,Y,융합하기,문제해결적 사고,"학습력, 분석력",최종점수 89점 경로: 인간중심역량 1종과 도메인/성장 2종 지급.,,
studyplan,시험 2주 전 — 공부를 어떻게,"중간고사가 2주 앞으로 다가왔다. 시험 과목은 5개이고, 자신 있는 과목은 2개 정도다. 나머지 과목은 어디부터 공부해야 할지 잘 모르겠다. 책상 위에는 시험 범위표와 문제집이 펼쳐져 있다. 계획표를 먼저 짜야 할 것 같지만, 내가 무엇을 알고 무엇을 모르는지부터 헷갈린다.",시험 학습을 AI 보조와 자기 페이스 사이에서 짜는 회기. 학습설계·시간관리·학습전략 자리.,내가 뭘 모르는지 알아차리는 순간부터 공부 계획은 내 것이 된다.,A1R2,A. 먼저 내 실력을 확인한다,내 약점부터 봤다 — 시험 준비는 모르는 자리에서 시작한다.,문제를 풀거나 시험 범위를 보며 내가 아는 것과 모르는 것을 먼저 확인하는 길이다.,5,4,++,++,10,25,A1. 문제를 조금 풀어보고 약한 단원을 찾는다,문제로 약한 단원을 찾았다 — 막연한 불안이 구체적 단원으로 보인다.,"문제를 조금 풀어본 뒤, 틀린 문제가 많은 단원과 헷갈리는 개념이 표시된 간단한 약점 목록이 만들어진다. 아직 정확한 공부 순서는 정리되지 않았지만, 막연한 불안이 구체적인 단원으로 보이기 시작한다.",R2. 한 번 보고 빠진 과목만 표시,AI 계획에서 빠진 과목과 시험 범위를 표시했다.,"단순히 많이 틀린 단원이 아니라, 개념을 몰라서 틀린 문제와 실수로 틀린 문제를 나누어 공부 순서를 조정한 계획이 된다.",18,78,실천·설계 / 자기성찰,,,,"학습설계, 시간관리, 검수능력",30,"문제를 조금 풀어본 뒤, 틀린 문제가 많은 단원과 헷갈리는 개념이 표시된 간단한 약점 목록이 만들어진다. 아직 정확한 공부 순서는 정리되지 않았지만, 막연한 불안이 구체적인 단원으로 보이기 시작한다.",약한 단원 목록 — 문제로 확인한 자리,문제로 약한 단원을 찾았다 — 막연한 불안이 구체적 단원으로 보인다.,95,S,약점 자가 점검 카드,빠진 단원을 보태니 계획표가 내 시험 쪽으로 더 가까워졌다.,17,과정 소유권 보정,AI나 외부 도움을 자기 기준으로 걸러 과정 소유권을 회복한 경로.,자기 기준을 세우고 마지막 확인까지 해낸 선택이라 결과의 완성도가 높아요.,다시 해본다면 같은 주제를 다른 방식으로 풀어 보며 선택의 차이를 비교해 보세요.,S,Y,융합하기,문제해결적 사고,"학습력, 분석력, 검토력",최종점수 95점 경로: 인간중심역량 1종과 도메인/성장 3종 지급.,,
